	set1_id	set1_country	set1_city	set2_id	set2_country	set2_city	set1_orgname_with_city	set2_orgname_with_city	set1_tokens	set2_tokens	similarity	id_match
975	60273710	Egypt	Cairo	60274269	Egypt	Cairo	Faculty of Physical Therapy, Cairo	Faculty of Physical Therapy, Cairo	faculty|physical|therapy|cairo	faculty|physical|therapy|cairo	1.0	False
976	60274477	Egypt	Suez	60273300	Egypt	Suez	Faculty of Medicine, Suez	Faculty of Medicine, Suez	faculty|medicine|suez	faculty|medicine|suez	1.0	False
977	60273773	Egypt	6th October	60273582	Egypt	6th October	Faculty of Dentistry, 6th October	Faculty of Dentistry, 6th October	faculty|dentistry|6th|october	faculty|dentistry|6th|october	1.0	False
978	60273773	Egypt	6th October	60273390	Egypt	6th October	Faculty of Dentistry, 6th October	Faculty of Dentistry, 6th October	faculty|dentistry|6th|october	faculty|dentistry|6th|october	1.0	False
979	60273331	Egypt	Cairo	60002575	Egypt	Cairo	Faculty of Engineering, Cairo	Faculty of Engineering, Cairo	faculty|engineering|cairo	faculty|engineering|cairo	1.0	False
980	60273331	Egypt	Cairo	60216991	Egypt	Cairo	Faculty of Engineering, Cairo	Faculty of Engineering, Cairo	faculty|engineering|cairo	faculty|engineering|cairo	1.0	False
981	60273331	Egypt	Cairo	60273705	Egypt	Cairo	Faculty of Engineering, Cairo	Faculty of Engineering, Cairo	faculty|engineering|cairo	faculty|engineering|cairo	1.0	False
982	60273331	Egypt	Cairo	60274955	Egypt	Cairo	Faculty of Engineering, Cairo	Faculty of Engineering, Cairo	faculty|engineering|cairo	faculty|engineering|cairo	1.0	False
983	60273331	Egypt	Cairo	60274264	Egypt	Cairo	Faculty of Engineering, Cairo	Faculty of Engineering, Cairo	faculty|engineering|cairo	faculty|engineering|cairo	1.0	False
984	60273331	Egypt	Cairo	60273602	Egypt	Cairo	Faculty of Engineering, Cairo	Faculty of Engineering, Cairo	faculty|engineering|cairo	faculty|engineering|cairo	1.0	False
985	60273331	Egypt	Cairo	60278283	Egypt	Cairo	Faculty of Engineering, Cairo	Faculty of Engineering, Cairo	faculty|engineering|cairo	faculty|engineering|cairo	1.0	False
986	60274264	Egypt	Cairo	60002575	Egypt	Cairo	Faculty of Engineering, Cairo	Faculty of Engineering, Cairo	faculty|engineering|cairo	faculty|engineering|cairo	1.0	False
987	60274264	Egypt	Cairo	60216991	Egypt	Cairo	Faculty of Engineering, Cairo	Faculty of Engineering, Cairo	faculty|engineering|cairo	faculty|engineering|cairo	1.0	False
988	60274264	Egypt	Cairo	60273705	Egypt	Cairo	Faculty of Engineering, Cairo	Faculty of Engineering, Cairo	faculty|engineering|cairo	faculty|engineering|cairo	1.0	False
989	60274264	Egypt	Cairo	60274955	Egypt	Cairo	Faculty of Engineering, Cairo	Faculty of Engineering, Cairo	faculty|engineering|cairo	faculty|engineering|cairo	1.0	False
990	60274264	Egypt	Cairo	60273331	Egypt	Cairo	Faculty of Engineering, Cairo	Faculty of Engineering, Cairo	faculty|engineering|cairo	faculty|engineering|cairo	1.0	False
991	60274264	Egypt	Cairo	60273602	Egypt	Cairo	Faculty of Engineering, Cairo	Faculty of Engineering, Cairo	faculty|engineering|cairo	faculty|engineering|cairo	1.0	False
992	60274264	Egypt	Cairo	60278283	Egypt	Cairo	Faculty of Engineering, Cairo	Faculty of Engineering, Cairo	faculty|engineering|cairo	faculty|engineering|cairo	1.0	False
993	60273761	Egypt	6th October	60273392	Egypt	6th October	Faculty of Pharmacy, 6th October	Faculty of Pharmacy, 6th October	faculty|pharmacy|6th|october	faculty|pharmacy|6th|october	1.0	False
994	60273761	Egypt	6th October	60273777	Egypt	6th October	Faculty of Pharmacy, 6th October	Faculty of Pharmacy, 6th October	faculty|pharmacy|6th|october	faculty|pharmacy|6th|october	1.0	False
995	60274982	Egypt	Cairo	60217037	Egypt	Cairo	Faculty of Education, Cairo	Faculty of Education, Cairo	faculty|education|cairo	faculty|education|cairo	1.0	False
996	60271535	Algeria	Constantine	60271373	Algeria	Constantine	Faculty of Medicine of Constantine, Constantine	Faculty of Medicine, Constantine	faculty|medicine|constantine|constantine	faculty|medicine|constantine	1.0	False
997	60274995	Egypt	Cairo	60275850	Egypt	Cairo	Faculty of Mass Communication, Cairo	Faculty of Mass Communication, Cairo	faculty|mass|communication|cairo	faculty|mass|communication|cairo	1.0	False
998	60274995	Egypt	Cairo	60276437	Egypt	Cairo	Faculty of Mass Communication, Cairo	Faculty of Mass Communication, Cairo	faculty|mass|communication|cairo	faculty|mass|communication|cairo	1.0	False
999	60249933	Italy	Rome	60212168	Italy	Rome	Facoltà di Economia, Rome	Facoltà di Economia, Rome	facolt|di|economia|rome	facolt|di|economia|rome	1.0	False
1000	60249933	Italy	Rome	60212168	Italy	Rome	Faculty of Economics, Rome	Faculty of Economics, Rome	faculty|economics|rome	faculty|economics|rome	1.0	False
1001	60275914	Egypt	6th October	60275800	Egypt	6th October	Faculty of Languages and Translation, 6th October	Faculty of Languages and Translation, 6th October	faculty|languages|translation|6th|october	faculty|languages|translation|6th|october	1.0	False
1002	60273666	Egypt	Mansoura	60231631	Egypt	Mansoura	Faculty of Pharmacy, Mansoura	Faculty of Pharmacy, Mansoura	faculty|pharmacy|mansoura	faculty|pharmacy|mansoura	1.0	False
1003	60274478	Egypt	Suez	60273306	Egypt	Suez	Faculty of Physical Therapy, Suez	Faculty of Physical Therapy, Suez	faculty|physical|therapy|suez	faculty|physical|therapy|suez	1.0	False
1004	60278271	Egypt	6th October	60273393	Egypt	6th October	Faculty of Physical therapy, 6th October	Faculty of Physical Therapy, 6th October	faculty|physical|therapy|6th|october	faculty|physical|therapy|6th|october	1.0	False
1005	60278271	Egypt	6th October	60274105	Egypt	6th October	Faculty of Physical therapy, 6th October	Faculty of Physical Therapy, 6th October	faculty|physical|therapy|6th|october	faculty|physical|therapy|6th|october	1.0	False
1006	60273121	Egypt	Alexandria	60008708	Egypt	Alexandria	Faculty of Engineering, Alexandria	Faculty of Engineering, Alexandria	faculty|engineering|alexandria	faculty|engineering|alexandria	1.0	False
1007	60243207	Egypt	Cairo	60217011	Egypt	Cairo	Faculty of Dentistry, Cairo	Faculty of Dentistry, Cairo	faculty|dentistry|cairo	faculty|dentistry|cairo	1.0	False
1008	60243207	Egypt	Cairo	60274950	Egypt	Cairo	Faculty of Dentistry, Cairo	Faculty of Dentistry, Cairo	faculty|dentistry|cairo	faculty|dentistry|cairo	1.0	False
1009	60243207	Egypt	Cairo	60274267	Egypt	Cairo	Faculty of Dentistry, Cairo	Faculty of Dentistry, Cairo	faculty|dentistry|cairo	faculty|dentistry|cairo	1.0	False
1010	60273023	Egypt	Cairo	60273710	Egypt	Cairo	Faculty of Physical Therapy, Cairo	Faculty of Physical Therapy, Cairo	faculty|physical|therapy|cairo	faculty|physical|therapy|cairo	1.0	False
1011	60273023	Egypt	Cairo	60274269	Egypt	Cairo	Faculty of Physical Therapy, Cairo	Faculty of Physical Therapy, Cairo	faculty|physical|therapy|cairo	faculty|physical|therapy|cairo	1.0	False
1012	60275800	Egypt	6th October	60275914	Egypt	6th October	Faculty of Languages and Translation, 6th October	Faculty of Languages and Translation, 6th October	faculty|languages|translation|6th|october	faculty|languages|translation|6th|october	1.0	False
1013	60273567	Egypt	Mansoura	60007226	Egypt	Mansoura	Faculty of Medicine, Mansoura	Faculty of Medicine, Mansoura	faculty|medicine|mansoura	faculty|medicine|mansoura	1.0	False
1014	60274955	Egypt	Cairo	60002575	Egypt	Cairo	Faculty of Engineering, Cairo	Faculty of Engineering, Cairo	faculty|engineering|cairo	faculty|engineering|cairo	1.0	False
1015	60274955	Egypt	Cairo	60216991	Egypt	Cairo	Faculty of Engineering, Cairo	Faculty of Engineering, Cairo	faculty|engineering|cairo	faculty|engineering|cairo	1.0	False
1016	60274955	Egypt	Cairo	60273705	Egypt	Cairo	Faculty of Engineering, Cairo	Faculty of Engineering, Cairo	faculty|engineering|cairo	faculty|engineering|cairo	1.0	False
1017	60274955	Egypt	Cairo	60274264	Egypt	Cairo	Faculty of Engineering, Cairo	Faculty of Engineering, Cairo	faculty|engineering|cairo	faculty|engineering|cairo	1.0	False
1018	60274955	Egypt	Cairo	60273331	Egypt	Cairo	Faculty of Engineering, Cairo	Faculty of Engineering, Cairo	faculty|engineering|cairo	faculty|engineering|cairo	1.0	False
1019	60274955	Egypt	Cairo	60273602	Egypt	Cairo	Faculty of Engineering, Cairo	Faculty of Engineering, Cairo	faculty|engineering|cairo	faculty|engineering|cairo	1.0	False
1020	60274955	Egypt	Cairo	60278283	Egypt	Cairo	Faculty of Engineering, Cairo	Faculty of Engineering, Cairo	faculty|engineering|cairo	faculty|engineering|cairo	1.0	False
1021	60274270	Egypt	Cairo	60015323	Egypt	Cairo	Faculty of Medicine, Cairo	Faculty of Medicine, Cairo	faculty|medicine|cairo	faculty|medicine|cairo	1.0	False
1022	60274270	Egypt	Cairo	60024697	Egypt	Cairo	Faculty of Medicine, Cairo	Faculty of Medicine, Cairo	faculty|medicine|cairo	faculty|medicine|cairo	1.0	False
1023	60274270	Egypt	Cairo	60020436	Egypt	Cairo	Faculty of Medicine, Cairo	Faculty of Medicine, Cairo	faculty|medicine|cairo	faculty|medicine|cairo	1.0	False
1024	60273145	Egypt	Asyut	60275946	Egypt	Asyut	Faculty of Pharmacy, Asyut	Faculty of Pharmacy, Asyut	faculty|pharmacy|asyut	faculty|pharmacy|asyut	1.0	False
1025	60274978	Egypt	Cairo	60273758	Egypt	Cairo	Faculty of Languages ​​and Translation, Cairo	Faculty of Languages and Translation, Cairo	faculty|languages|translation|cairo	faculty|languages|translation|cairo	1.0	False
1026	60274071	Egypt	Beni Suef	60218563	Egypt	Beni Suef	Faculty of Physical Therapy, Beni Suef	Faculty of Physical Therapy, Beni Suef	faculty|physical|therapy|beni|suef	faculty|physical|therapy|beni|suef	1.0	False
1027	60273047	Egypt	Alexandria	60016246	Egypt	Alexandria	Faculty of Pharmacy, Alexandria	Faculty of Pharmacy, Alexandria	faculty|pharmacy|alexandria	faculty|pharmacy|alexandria	1.0	False
1028	60273306	Egypt	Suez	60274478	Egypt	Suez	Faculty of Physical Therapy, Suez	Faculty of Physical Therapy, Suez	faculty|physical|therapy|suez	faculty|physical|therapy|suez	1.0	False
1029	60274479	Egypt	Suez	60273304	Egypt	Suez	Faculty of Dentistry, Suez	Faculty of Dentistry, Suez	faculty|dentistry|suez	faculty|dentistry|suez	1.0	False
1030	60273370	Egypt	Cairo	60274267	Egypt	Cairo	Faculty of Oral and Dental Medicine, Cairo	Faculty of Oral and Dental Medicine, Cairo	faculty|oral|dental|medicine|cairo	faculty|oral|dental|medicine|cairo	1.0	False
1031	60275990	Egypt	Cairo	60217117	Egypt	Cairo	Faculty of Nursing, Cairo	Faculty of Nursing, Cairo	faculty|nursing|cairo	faculty|nursing|cairo	1.0	False
1032	60275990	Egypt	Cairo	60274268	Egypt	Cairo	Faculty of Nursing, Cairo	Faculty of Nursing, Cairo	faculty|nursing|cairo	faculty|nursing|cairo	1.0	False
1033	60274267	Egypt	Cairo	60273370	Egypt	Cairo	Faculty of Oral and Dental Medicine, Cairo	Faculty of Oral and Dental Medicine, Cairo	faculty|oral|dental|medicine|cairo	faculty|oral|dental|medicine|cairo	1.0	False
1034	60274267	Egypt	Cairo	60217011	Egypt	Cairo	Faculty of Dentistry, Cairo	Faculty of Dentistry, Cairo	faculty|dentistry|cairo	faculty|dentistry|cairo	1.0	False
1035	60274267	Egypt	Cairo	60274950	Egypt	Cairo	Faculty of Dentistry, Cairo	Faculty of Dentistry, Cairo	faculty|dentistry|cairo	faculty|dentistry|cairo	1.0	False
1036	60274267	Egypt	Cairo	60243207	Egypt	Cairo	Faculty of Dentistry, Cairo	Faculty of Dentistry, Cairo	faculty|dentistry|cairo	faculty|dentistry|cairo	1.0	False
1037	60273581	Egypt	Suez	60274473	Egypt	Suez	Faculty of the Arts, Suez	Faculty of Arts, Suez	faculty|arts|suez	faculty|arts|suez	1.0	False
1038	60273295	Egypt	Suez	60274488	Egypt	Suez	Faculty of Engineering, Suez	Faculty of Engineering, Suez	faculty|engineering|suez	faculty|engineering|suez	1.0	False
1039	60274066	Egypt	Beni Suef	60218526	Egypt	Beni Suef	Faculty of Engineering, Beni Suef	Faculty of Engineering, Beni Suef	faculty|engineering|beni|suef	faculty|engineering|beni|suef	1.0	False
1040	60273591	Egypt	6th October	60273778	Egypt	6th October	Faculty of Engineering, 6th October	Faculty of Engineering, 6th October	faculty|engineering|6th|october	faculty|engineering|6th|october	1.0	False
1041	60273591	Egypt	6th October	60273464	Egypt	6th October	Faculty of Engineering, 6th October	Faculty of Engineering, 6th October	faculty|engineering|6th|october	faculty|engineering|6th|october	1.0	False
1042	60274265	Egypt	Cairo	60004782	Egypt	Cairo	Faculty of Pharmacy, Cairo	Faculty of Pharmacy, Cairo	faculty|pharmacy|cairo	faculty|pharmacy|cairo	1.0	False
1043	60274265	Egypt	Cairo	60216981	Egypt	Cairo	Faculty of Pharmacy, Cairo	Faculty of Pharmacy, Cairo	faculty|pharmacy|cairo	faculty|pharmacy|cairo	1.0	False
1044	60274265	Egypt	Cairo	60273371	Egypt	Cairo	Faculty of Pharmacy, Cairo	Faculty of Pharmacy, Cairo	faculty|pharmacy|cairo	faculty|pharmacy|cairo	1.0	False
1045	60274265	Egypt	Cairo	60273712	Egypt	Cairo	Faculty of Pharmacy, Cairo	Faculty of Pharmacy, Cairo	faculty|pharmacy|cairo	faculty|pharmacy|cairo	1.0	False
1046	60274265	Egypt	Cairo	60273709	Egypt	Cairo	Faculty of Pharmacy, Cairo	Faculty of Pharmacy, Cairo	faculty|pharmacy|cairo	faculty|pharmacy|cairo	1.0	False
1047	60278293	Egypt	Mansoura	60231702	Egypt	Mansoura	Faculty of Arts, Mansoura	Faculty of Arts, Mansoura	faculty|arts|mansoura	faculty|arts|mansoura	1.0	False
1048	60273300	Egypt	Suez	60274477	Egypt	Suez	Faculty of Medicine, Suez	Faculty of Medicine, Suez	faculty|medicine|suez	faculty|medicine|suez	1.0	False
1049	60274951	Egypt	Cairo	60216969	Egypt	Cairo	Faculty of Science, Cairo	Faculty of Science, Cairo	faculty|science|cairo	faculty|science|cairo	1.0	False
1050	60273161	Egypt	El Shorouk	60276326	Egypt	El Shorouk	Faculty of Communication and Mass Media, El Shorouk	Faculty of Media and Mass Communication, El Shorouk	faculty|communication|mass|media|el|shorouk	faculty|media|mass|communication|el|shorouk	1.0	False
1051	60273705	Egypt	Cairo	60002575	Egypt	Cairo	Faculty of Engineering, Cairo	Faculty of Engineering, Cairo	faculty|engineering|cairo	faculty|engineering|cairo	1.0	False
1052	60273705	Egypt	Cairo	60216991	Egypt	Cairo	Faculty of Engineering, Cairo	Faculty of Engineering, Cairo	faculty|engineering|cairo	faculty|engineering|cairo	1.0	False
1053	60273705	Egypt	Cairo	60274955	Egypt	Cairo	Faculty of Engineering, Cairo	Faculty of Engineering, Cairo	faculty|engineering|cairo	faculty|engineering|cairo	1.0	False
1054	60273705	Egypt	Cairo	60274264	Egypt	Cairo	Faculty of Engineering, Cairo	Faculty of Engineering, Cairo	faculty|engineering|cairo	faculty|engineering|cairo	1.0	False
1055	60273705	Egypt	Cairo	60273331	Egypt	Cairo	Faculty of Engineering, Cairo	Faculty of Engineering, Cairo	faculty|engineering|cairo	faculty|engineering|cairo	1.0	False
1056	60273705	Egypt	Cairo	60273602	Egypt	Cairo	Faculty of Engineering, Cairo	Faculty of Engineering, Cairo	faculty|engineering|cairo	faculty|engineering|cairo	1.0	False
1057	60273705	Egypt	Cairo	60278283	Egypt	Cairo	Faculty of Engineering, Cairo	Faculty of Engineering, Cairo	faculty|engineering|cairo	faculty|engineering|cairo	1.0	False
1058	60274950	Egypt	Cairo	60217011	Egypt	Cairo	Faculty of Dentistry, Cairo	Faculty of Dentistry, Cairo	faculty|dentistry|cairo	faculty|dentistry|cairo	1.0	False
1059	60274950	Egypt	Cairo	60274267	Egypt	Cairo	Faculty of Dentistry, Cairo	Faculty of Dentistry, Cairo	faculty|dentistry|cairo	faculty|dentistry|cairo	1.0	False
1060	60274950	Egypt	Cairo	60243207	Egypt	Cairo	Faculty of Dentistry, Cairo	Faculty of Dentistry, Cairo	faculty|dentistry|cairo	faculty|dentistry|cairo	1.0	False
1061	60274268	Egypt	Cairo	60217117	Egypt	Cairo	Faculty of Nursing, Cairo	Faculty of Nursing, Cairo	faculty|nursing|cairo	faculty|nursing|cairo	1.0	False
1062	60274268	Egypt	Cairo	60275990	Egypt	Cairo	Faculty of Nursing, Cairo	Faculty of Nursing, Cairo	faculty|nursing|cairo	faculty|nursing|cairo	1.0	False
1063	60273582	Egypt	6th October	60273773	Egypt	6th October	Faculty of Dentistry, 6th October	Faculty of Dentistry, 6th October	faculty|dentistry|6th|october	faculty|dentistry|6th|october	1.0	False
1064	60273582	Egypt	6th October	60273390	Egypt	6th October	Faculty of Dentistry, 6th October	Faculty of Dentistry, 6th October	faculty|dentistry|6th|october	faculty|dentistry|6th|october	1.0	False
1065	60278464	China	Weinan	60089927	China	Weinan	Weinan Teachers University, Weinan	Weinan Teachers University, Weinan	weinan|teachers|university|weinan	weinan|teachers|university|weinan	1.0	False
1066	60257001	France	Paris	60119909	France	Paris	Institut de Physique, Paris	Institut de Physique, Paris	institut|de|physique|paris	institut|de|physique|paris	1.0	False
1067	60267653	Germany	Dortmund	60021054	Germany	Dortmund	International School of Management (ISM), Dortmund	International School of Management ISM, Dortmund, Dortmund	international|school|management|ism|dortmund	international|school|management|ism|dortmund|dortmund	1.0	False
1068	60267653	Germany	Dortmund	60021054	Germany	Dortmund	International School of Management (ISM), Dortmund	International School of Management ISM Dortmund, Dortmund	international|school|management|ism|dortmund	international|school|management|ism|dortmund|dortmund	1.0	False
1069	60272207	United Kingdom	Cambridge	60311891	United Kingdom	Cambridge	Mission Therapeutics Ltd, Cambridge	Mission Therapeutics, Cambridge	mission|therapeutics|cambridge	mission|therapeutics|cambridge	1.0	False
1070	60271329	France	Palaiseau	60181988	France	Palaiseau	Département Traitement de l’Information et Systèmes DTIS Palaiseau, Palaiseau	Département Traitement de l’Information et Systèmes, Palaiseau	d|partement|traitement|de|l|information|et|syst|mes|dtis|palaiseau|palaiseau	d|partement|traitement|de|l|information|et|syst|mes|palaiseau	0.9534625892455924	False
1071	60279331	Indonesia	Padang	60289933	Indonesia	Padang	Universitas Islam Negeri Imam Bonjol Padang, Padang	Universitas Islam Negeri Imam Bonjol Padang, Padang	universitas|islam|negeri|imam|bonjol|padang|padang	universitas|islam|negeri|imam|bonjol|padang|padang	1.0	False
